"Respondent.clean","Respondent.ID","Respondent.entry.ID","Region.within.country.clean","Country.clean","World.region.clean","Crop.clean","Crop.type.clean","Score.type","Score","Respondent.entry.label","TotalScore.allInterventions","MeanScore.allInterventions","Country.WB","GDP_per_capita","AgForestryFish_ValueAdded_percentGDP","AllResearchAndDev_percentGPD","EnviroPerformance_score","AgResearchAndDev_PPP2017","Taiwan_imputed_from_China","Exact_latitude","Exact_longitude","Coarse_latitude","Coarse_longitude","BatRichness"
"PT","R30","1","Multi-region: Limpopo & Free State","South Africa","Africa","Litchees","Perennial fruit & forestry crops","Acoustic Bat Lure",0,"R30-1",3,0.5,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,-22.9375,30.4844,-28.9742085144411,25.1934382241476,60
"PT","R30","2","Multi-region: Limpopo & Free State","South Africa","Africa","Macadamia","Perennial fruit & forestry crops","Artificial Roost",1,"R30-2",2,0.333333333333333,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,NA,NA,-28.9742085144411,25.1934382241476,60
"PT","R30","2","Multi-region: Limpopo & Free State","South Africa","Africa","Macadamia","Perennial fruit & forestry crops","Agrochemical Reduction",0,"R30-2",2,0.333333333333333,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,NA,NA,-28.9742085144411,25.1934382241476,60
"PT","R30","2","Multi-region: Limpopo & Free State","South Africa","Africa","Macadamia","Perennial fruit & forestry crops","Revegetation",0,"R30-2",2,0.333333333333333,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,NA,NA,-28.9742085144411,25.1934382241476,60
"PT","R30","2","Multi-region: Limpopo & Free State","South Africa","Africa","Macadamia","Perennial fruit & forestry crops","Bat Education",1,"R30-2",2,0.333333333333333,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,NA,NA,-28.9742085144411,25.1934382241476,60
"PT","R30","2","Multi-region: Limpopo & Free State","South Africa","Africa","Macadamia","Perennial fruit & forestry crops","Artificial Water Sources",0,"R30-2",2,0.333333333333333,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,NA,NA,-28.9742085144411,25.1934382241476,60
"PT","R30","2","Multi-region: Limpopo & Free State","South Africa","Africa","Macadamia","Perennial fruit & forestry crops","Acoustic Bat Lure",0,"R30-2",2,0.333333333333333,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,NA,NA,-28.9742085144411,25.1934382241476,60
"RD","R31","1","Queensland","Australia","Australasia / Pacific","Macadamia","Perennial fruit & forestry crops","Artificial Roost",0,"R31-1",1,0.166666666666667,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-26.8583,152.9588,-25.7641815523079,134.303829123934,81
"RD","R31","1","Queensland","Australia","Australasia / Pacific","Macadamia","Perennial fruit & forestry crops","Agrochemical Reduction",0,"R31-1",1,0.166666666666667,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-26.8583,152.9588,-25.7641815523079,134.303829123934,81
"RD","R31","1","Queensland","Australia","Australasia / Pacific","Macadamia","Perennial fruit & forestry crops","Revegetation",0,"R31-1",1,0.166666666666667,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-26.8583,152.9588,-25.7641815523079,134.303829123934,81
"RD","R31","1","Queensland","Australia","Australasia / Pacific","Macadamia","Perennial fruit & forestry crops","Bat Education",1,"R31-1",1,0.166666666666667,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-26.8583,152.9588,-25.7641815523079,134.303829123934,81
"RD","R31","1","Queensland","Australia","Australasia / Pacific","Macadamia","Perennial fruit & forestry crops","Artificial Water Sources",0,"R31-1",1,0.166666666666667,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-26.8583,152.9588,-25.7641815523079,134.303829123934,81
"RD","R31","1","Queensland","Australia","Australasia / Pacific","Macadamia","Perennial fruit & forestry crops","Acoustic Bat Lure",0,"R31-1",1,0.166666666666667,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-26.8583,152.9588,-25.7641815523079,134.303829123934,81
"SZ","R32","1","Central-Transdanubian Region","Hungary","Europe","Vineyard","Vineyard","Artificial Roost",0,"R32-1",3,0.5,"Hungary",22208.6509820466,2.92753080419927,1.37748,54.78,87.9120872804346,FALSE,46.7679,17.2437,47.1659125111368,19.3792677656756,29
"SZ","R32","1","Central-Transdanubian Region","Hungary","Europe","Vineyard","Vineyard","Agrochemical Reduction",3,"R32-1",3,0.5,"Hungary",22208.6509820466,2.92753080419927,1.37748,54.78,87.9120872804346,FALSE,46.7679,17.2437,47.1659125111368,19.3792677656756,29
"SZ","R32","1","Central-Transdanubian Region","Hungary","Europe","Vineyard","Vineyard","Revegetation",0,"R32-1",3,0.5,"Hungary",22208.6509820466,2.92753080419927,1.37748,54.78,87.9120872804346,FALSE,46.7679,17.2437,47.1659125111368,19.3792677656756,29
"SZ","R32","1","Central-Transdanubian Region","Hungary","Europe","Vineyard","Vineyard","Bat Education",0,"R32-1",3,0.5,"Hungary",22208.6509820466,2.92753080419927,1.37748,54.78,87.9120872804346,FALSE,46.7679,17.2437,47.1659125111368,19.3792677656756,29
"SZ","R32","1","Central-Transdanubian Region","Hungary","Europe","Vineyard","Vineyard","Artificial Water Sources",0,"R32-1",3,0.5,"Hungary",22208.6509820466,2.92753080419927,1.37748,54.78,87.9120872804346,FALSE,46.7679,17.2437,47.1659125111368,19.3792677656756,29
"SZ","R32","1","Central-Transdanubian Region","Hungary","Europe","Vineyard","Vineyard","Acoustic Bat Lure",0,"R32-1",3,0.5,"Hungary",22208.6509820466,2.92753080419927,1.37748,54.78,87.9120872804346,FALSE,46.7679,17.2437,47.1659125111368,19.3792677656756,29
"ST","R33","1","Vanua Levu","Fiji","Australasia / Pacific","Multi- crop","Pasture & mixed cropping","Artificial Roost",0,"R33-1",3,0.5,"Fiji",5926.20586394763,12.8245910153207,NA,35.54,7.35270425185661,FALSE,-16.4333,179.3667,-17.4275460095833,178.512028234471,6
"ST","R33","1","Vanua Levu","Fiji","Australasia / Pacific","Multi- crop","Pasture & mixed cropping","Agrochemical Reduction",0,"R33-1",3,0.5,"Fiji",5926.20586394763,12.8245910153207,NA,35.54,7.35270425185661,FALSE,-16.4333,179.3667,-17.4275460095833,178.512028234471,6
"ST","R33","1","Vanua Levu","Fiji","Australasia / Pacific","Multi- crop","Pasture & mixed cropping","Revegetation",1,"R33-1",3,0.5,"Fiji",5926.20586394763,12.8245910153207,NA,35.54,7.35270425185661,FALSE,-16.4333,179.3667,-17.4275460095833,178.512028234471,6
"ST","R33","1","Vanua Levu","Fiji","Australasia / Pacific","Multi- crop","Pasture & mixed cropping","Bat Education",2,"R33-1",3,0.5,"Fiji",5926.20586394763,12.8245910153207,NA,35.54,7.35270425185661,FALSE,-16.4333,179.3667,-17.4275460095833,178.512028234471,6
"ST","R33","1","Vanua Levu","Fiji","Australasia / Pacific","Multi- crop","Pasture & mixed cropping","Artificial Water Sources",0,"R33-1",3,0.5,"Fiji",5926.20586394763,12.8245910153207,NA,35.54,7.35270425185661,FALSE,-16.4333,179.3667,-17.4275460095833,178.512028234471,6
"ST","R33","1","Vanua Levu","Fiji","Australasia / Pacific","Multi- crop","Pasture & mixed cropping","Acoustic Bat Lure",0,"R33-1",3,0.5,"Fiji",5926.20586394763,12.8245910153207,NA,35.54,7.35270425185661,FALSE,-16.4333,179.3667,-17.4275460095833,178.512028234471,6
"SP","R34","1","New South Wales","Australia","Australasia / Pacific","Multi- crop","Pasture & mixed cropping","Artificial Roost",0,"R34-1",3,0.5,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934,81
"SP","R34","1","New South Wales","Australia","Australasia / Pacific","Multi- crop","Pasture & mixed cropping","Agrochemical Reduction",0,"R34-1",3,0.5,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934,81
"SP","R34","1","New South Wales","Australia","Australasia / Pacific","Multi- crop","Pasture & mixed cropping","Revegetation",0,"R34-1",3,0.5,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934,81
"SP","R34","1","New South Wales","Australia","Australasia / Pacific","Multi- crop","Pasture & mixed cropping","Bat Education",3,"R34-1",3,0.5,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934,81
"SP","R34","1","New South Wales","Australia","Australasia / Pacific","Multi- crop","Pasture & mixed cropping","Artificial Water Sources",0,"R34-1",3,0.5,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934,81
"SP","R34","1","New South Wales","Australia","Australasia / Pacific","Multi- crop","Pasture & mixed cropping","Acoustic Bat Lure",0,"R34-1",3,0.5,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934,81
"TT","R35","2","Piura","Peru","Latin America / Caribbean","Agroforestry cacao","Agroforestry cacao","Artificial Roost",0,"R35-2",5,0.833333333333333,"Peru",7919.04634828547,7.22315955429279,0.17611,41.01,93.727296106182,FALSE,-5.1945,-80.6328,-9.10714962725944,-74.420741589475,178
"TT","R35","2","Piura","Peru","Latin America / Caribbean","Agroforestry cacao","Agroforestry cacao","Agrochemical Reduction",3,"R35-2",5,0.833333333333333,"Peru",7919.04634828547,7.22315955429279,0.17611,41.01,93.727296106182,FALSE,-5.1945,-80.6328,-9.10714962725944,-74.420741589475,178
"TT","R35","2","Piura","Peru","Latin America / Caribbean","Agroforestry cacao","Agroforestry cacao","Revegetation",0,"R35-2",5,0.833333333333333,"Peru",7919.04634828547,7.22315955429279,0.17611,41.01,93.727296106182,FALSE,-5.1945,-80.6328,-9.10714962725944,-74.420741589475,178
"TT","R35","2","Piura","Peru","Latin America / Caribbean","Agroforestry cacao","Agroforestry cacao","Bat Education",2,"R35-2",5,0.833333333333333,"Peru",7919.04634828547,7.22315955429279,0.17611,41.01,93.727296106182,FALSE,-5.1945,-80.6328,-9.10714962725944,-74.420741589475,178
"TT","R35","2","Piura","Peru","Latin America / Caribbean","Agroforestry cacao","Agroforestry cacao","Artificial Water Sources",0,"R35-2",5,0.833333333333333,"Peru",7919.04634828547,7.22315955429279,0.17611,41.01,93.727296106182,FALSE,-5.1945,-80.6328,-9.10714962725944,-74.420741589475,178
"TT","R35","2","Piura","Peru","Latin America / Caribbean","Agroforestry cacao","Agroforestry cacao","Acoustic Bat Lure",0,"R35-2",5,0.833333333333333,"Peru",7919.04634828547,7.22315955429279,0.17611,41.01,93.727296106182,FALSE,-5.1945,-80.6328,-9.10714962725944,-74.420741589475,178
"TT","R35","3","Limpopo","South Africa","Africa","Macadamia","Perennial fruit & forestry crops","Artificial Roost",2,"R35-3",4,0.666666666666667,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,-23.05,30.3667,-28.9742085144411,25.1934382241476,60
"TT","R35","3","Limpopo","South Africa","Africa","Macadamia","Perennial fruit & forestry crops","Agrochemical Reduction",0,"R35-3",4,0.666666666666667,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,-23.05,30.3667,-28.9742085144411,25.1934382241476,60
"TT","R35","3","Limpopo","South Africa","Africa","Macadamia","Perennial fruit & forestry crops","Revegetation",0,"R35-3",4,0.666666666666667,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,-23.05,30.3667,-28.9742085144411,25.1934382241476,60
"TT","R35","3","Limpopo","South Africa","Africa","Macadamia","Perennial fruit & forestry crops","Bat Education",2,"R35-3",4,0.666666666666667,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,-23.05,30.3667,-28.9742085144411,25.1934382241476,60
"TT","R35","3","Limpopo","South Africa","Africa","Macadamia","Perennial fruit & forestry crops","Artificial Water Sources",0,"R35-3",4,0.666666666666667,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,-23.05,30.3667,-28.9742085144411,25.1934382241476,60
"TT","R35","3","Limpopo","South Africa","Africa","Macadamia","Perennial fruit & forestry crops","Acoustic Bat Lure",0,"R35-3",4,0.666666666666667,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,-23.05,30.3667,-28.9742085144411,25.1934382241476,60
"TT","R35","1","Central Sulawesi","Indonesia","South / Southeast Asia","Agroforestry cacao","Agroforestry cacao","Artificial Roost",0,"R35-1",1,0.166666666666667,"Indonesia",4876.2992959843,12.5294431866213,0.28068,26.24,632.633100360358,FALSE,-0.8917,119.8707,-2.26406781358278,117.179729805139,232
"TT","R35","1","Central Sulawesi","Indonesia","South / Southeast Asia","Agroforestry cacao","Agroforestry cacao","Agrochemical Reduction",0,"R35-1",1,0.166666666666667,"Indonesia",4876.2992959843,12.5294431866213,0.28068,26.24,632.633100360358,FALSE,-0.8917,119.8707,-2.26406781358278,117.179729805139,232
"TT","R35","1","Central Sulawesi","Indonesia","South / Southeast Asia","Agroforestry cacao","Agroforestry cacao","Revegetation",0,"R35-1",1,0.166666666666667,"Indonesia",4876.2992959843,12.5294431866213,0.28068,26.24,632.633100360358,FALSE,-0.8917,119.8707,-2.26406781358278,117.179729805139,232
"TT","R35","1","Central Sulawesi","Indonesia","South / Southeast Asia","Agroforestry cacao","Agroforestry cacao","Bat Education",1,"R35-1",1,0.166666666666667,"Indonesia",4876.2992959843,12.5294431866213,0.28068,26.24,632.633100360358,FALSE,-0.8917,119.8707,-2.26406781358278,117.179729805139,232
"TT","R35","1","Central Sulawesi","Indonesia","South / Southeast Asia","Agroforestry cacao","Agroforestry cacao","Artificial Water Sources",0,"R35-1",1,0.166666666666667,"Indonesia",4876.2992959843,12.5294431866213,0.28068,26.24,632.633100360358,FALSE,-0.8917,119.8707,-2.26406781358278,117.179729805139,232
"TT","R35","1","Central Sulawesi","Indonesia","South / Southeast Asia","Agroforestry cacao","Agroforestry cacao","Acoustic Bat Lure",0,"R35-1",1,0.166666666666667,"Indonesia",4876.2992959843,12.5294431866213,0.28068,26.24,632.633100360358,FALSE,-0.8917,119.8707,-2.26406781358278,117.179729805139,232
"TJ","R36","1","Multi-region: Jilin province, yunnan province, henan province, shandong provinc & shanxi province","China","East Asia","Multi- crop","Pasture & mixed cropping","Artificial Roost",1,"R36-1",3,0.5,"China",12951.1782397043,6.88951941080068,2.57729,33.88,7963.6834961115,FALSE,34.7466,113.6254,36.6914066934515,103.378049539793,147
"TJ","R36","1","Multi-region: Jilin province, yunnan province, henan province, shandong provinc & shanxi province","China","East Asia","Multi- crop","Pasture & mixed cropping","Agrochemical Reduction",0,"R36-1",3,0.5,"China",12951.1782397043,6.88951941080068,2.57729,33.88,7963.6834961115,FALSE,34.7466,113.6254,36.6914066934515,103.378049539793,147
"TJ","R36","1","Multi-region: Jilin province, yunnan province, henan province, shandong provinc & shanxi province","China","East Asia","Multi- crop","Pasture & mixed cropping","Revegetation",1,"R36-1",3,0.5,"China",12951.1782397043,6.88951941080068,2.57729,33.88,7963.6834961115,FALSE,34.7466,113.6254,36.6914066934515,103.378049539793,147
"TJ","R36","1","Multi-region: Jilin province, yunnan province, henan province, shandong provinc & shanxi province","China","East Asia","Multi- crop","Pasture & mixed cropping","Bat Education",0,"R36-1",3,0.5,"China",12951.1782397043,6.88951941080068,2.57729,33.88,7963.6834961115,FALSE,34.7466,113.6254,36.6914066934515,103.378049539793,147
"TJ","R36","1","Multi-region: Jilin province, yunnan province, henan province, shandong provinc & shanxi province","China","East Asia","Multi- crop","Pasture & mixed cropping","Artificial Water Sources",1,"R36-1",3,0.5,"China",12951.1782397043,6.88951941080068,2.57729,33.88,7963.6834961115,FALSE,34.7466,113.6254,36.6914066934515,103.378049539793,147
"TJ","R36","1","Multi-region: Jilin province, yunnan province, henan province, shandong provinc & shanxi province","China","East Asia","Multi- crop","Pasture & mixed cropping","Acoustic Bat Lure",0,"R36-1",3,0.5,"China",12951.1782397043,6.88951941080068,2.57729,33.88,7963.6834961115,FALSE,34.7466,113.6254,36.6914066934515,103.378049539793,147
"XP","R37","1","Catalonia","Spain","Europe","Olive groves","Perennial fruit & forestry crops","Artificial Roost",1,"R37-1",6,1,"Spain",33493.2225409111,2.6062235563618,1.49362,66.28,634.407802466939,FALSE,41.3851,2.1734,40.2076539840155,-3.70353625253203,35
"XP","R37","1","Catalonia","Spain","Europe","Olive groves","Perennial fruit & forestry crops","Agrochemical Reduction",1,"R37-1",6,1,"Spain",33493.2225409111,2.6062235563618,1.49362,66.28,634.407802466939,FALSE,41.3851,2.1734,40.2076539840155,-3.70353625253203,35
"XP","R37","1","Catalonia","Spain","Europe","Olive groves","Perennial fruit & forestry crops","Revegetation",3,"R37-1",6,1,"Spain",33493.2225409111,2.6062235563618,1.49362,66.28,634.407802466939,FALSE,41.3851,2.1734,40.2076539840155,-3.70353625253203,35
"XP","R37","1","Catalonia","Spain","Europe","Olive groves","Perennial fruit & forestry crops","Bat Education",1,"R37-1",6,1,"Spain",33493.2225409111,2.6062235563618,1.49362,66.28,634.407802466939,FALSE,41.3851,2.1734,40.2076539840155,-3.70353625253203,35
"XP","R37","1","Catalonia","Spain","Europe","Olive groves","Perennial fruit & forestry crops","Artificial Water Sources",0,"R37-1",6,1,"Spain",33493.2225409111,2.6062235563618,1.49362,66.28,634.407802466939,FALSE,41.3851,2.1734,40.2076539840155,-3.70353625253203,35
"XP","R37","1","Catalonia","Spain","Europe","Olive groves","Perennial fruit & forestry crops","Acoustic Bat Lure",0,"R37-1",6,1,"Spain",33493.2225409111,2.6062235563618,1.49362,66.28,634.407802466939,FALSE,41.3851,2.1734,40.2076539840155,-3.70353625253203,35
"XP","R37","2","Catalonia","Spain","Europe","Rice","Grain crops","Artificial Roost",1,"R37-2",3,0.5,"Spain",33493.2225409111,2.6062235563618,1.49362,66.28,634.407802466939,FALSE,41.3851,2.1734,40.2076539840155,-3.70353625253203,35
"XP","R37","2","Catalonia","Spain","Europe","Rice","Grain crops","Agrochemical Reduction",1,"R37-2",3,0.5,"Spain",33493.2225409111,2.6062235563618,1.49362,66.28,634.407802466939,FALSE,41.3851,2.1734,40.2076539840155,-3.70353625253203,35
"XP","R37","2","Catalonia","Spain","Europe","Rice","Grain crops","Revegetation",0,"R37-2",3,0.5,"Spain",33493.2225409111,2.6062235563618,1.49362,66.28,634.407802466939,FALSE,41.3851,2.1734,40.2076539840155,-3.70353625253203,35
"XP","R37","2","Catalonia","Spain","Europe","Rice","Grain crops","Bat Education",1,"R37-2",3,0.5,"Spain",33493.2225409111,2.6062235563618,1.49362,66.28,634.407802466939,FALSE,41.3851,2.1734,40.2076539840155,-3.70353625253203,35
"XP","R37","2","Catalonia","Spain","Europe","Rice","Grain crops","Artificial Water Sources",0,"R37-2",3,0.5,"Spain",33493.2225409111,2.6062235563618,1.49362,66.28,634.407802466939,FALSE,41.3851,2.1734,40.2076539840155,-3.70353625253203,35
"XP","R37","2","Catalonia","Spain","Europe","Rice","Grain crops","Acoustic Bat Lure",0,"R37-2",3,0.5,"Spain",33493.2225409111,2.6062235563618,1.49362,66.28,634.407802466939,FALSE,41.3851,2.1734,40.2076539840155,-3.70353625253203,35
"XP","R37","3","Catalonia","Spain","Europe","Vineyard","Vineyard","Artificial Roost",2,"R37-3",5,0.833333333333333,"Spain",33493.2225409111,2.6062235563618,1.49362,66.28,634.407802466939,FALSE,41.3851,2.1734,40.2076539840155,-3.70353625253203,35
"XP","R37","3","Catalonia","Spain","Europe","Vineyard","Vineyard","Agrochemical Reduction",1,"R37-3",5,0.833333333333333,"Spain",33493.2225409111,2.6062235563618,1.49362,66.28,634.407802466939,FALSE,41.3851,2.1734,40.2076539840155,-3.70353625253203,35
"XP","R37","3","Catalonia","Spain","Europe","Vineyard","Vineyard","Revegetation",1,"R37-3",5,0.833333333333333,"Spain",33493.2225409111,2.6062235563618,1.49362,66.28,634.407802466939,FALSE,41.3851,2.1734,40.2076539840155,-3.70353625253203,35
"XP","R37","3","Catalonia","Spain","Europe","Vineyard","Vineyard","Bat Education",1,"R37-3",5,0.833333333333333,"Spain",33493.2225409111,2.6062235563618,1.49362,66.28,634.407802466939,FALSE,41.3851,2.1734,40.2076539840155,-3.70353625253203,35
"XP","R37","3","Catalonia","Spain","Europe","Vineyard","Vineyard","Artificial Water Sources",0,"R37-3",5,0.833333333333333,"Spain",33493.2225409111,2.6062235563618,1.49362,66.28,634.407802466939,FALSE,41.3851,2.1734,40.2076539840155,-3.70353625253203,35
"XP","R37","3","Catalonia","Spain","Europe","Vineyard","Vineyard","Acoustic Bat Lure",0,"R37-3",5,0.833333333333333,"Spain",33493.2225409111,2.6062235563618,1.49362,66.28,634.407802466939,FALSE,41.3851,2.1734,40.2076539840155,-3.70353625253203,35
"ZC & HK","R38","1","Multi-region: New South Wales & Victoria","Australia","Australasia / Pacific","Vineyard","Vineyard","Artificial Roost",0,"R38-1",3,0.5,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-37.8136,144.9631,-25.7641815523079,134.303829123934,81
"ZC & HK","R38","1","Multi-region: New South Wales & Victoria","Australia","Australasia / Pacific","Vineyard","Vineyard","Agrochemical Reduction",1,"R38-1",3,0.5,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-37.8136,144.9631,-25.7641815523079,134.303829123934,81
"ZC & HK","R38","1","Multi-region: New South Wales & Victoria","Australia","Australasia / Pacific","Vineyard","Vineyard","Revegetation",1,"R38-1",3,0.5,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-37.8136,144.9631,-25.7641815523079,134.303829123934,81
"ZC & HK","R38","1","Multi-region: New South Wales & Victoria","Australia","Australasia / Pacific","Vineyard","Vineyard","Bat Education",1,"R38-1",3,0.5,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-37.8136,144.9631,-25.7641815523079,134.303829123934,81
"ZC & HK","R38","1","Multi-region: New South Wales & Victoria","Australia","Australasia / Pacific","Vineyard","Vineyard","Artificial Water Sources",0,"R38-1",3,0.5,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-37.8136,144.9631,-25.7641815523079,134.303829123934,81
"ZC & HK","R38","1","Multi-region: New South Wales & Victoria","Australia","Australasia / Pacific","Vineyard","Vineyard","Acoustic Bat Lure",0,"R38-1",3,0.5,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-37.8136,144.9631,-25.7641815523079,134.303829123934,81
"HT","R39",NA,NA,NA,NA,NA,NA,"Artificial Roost",NA,"R39-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HT","R39",NA,NA,NA,NA,NA,NA,"Agrochemical Reduction",NA,"R39-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HT","R39",NA,NA,NA,NA,NA,NA,"Revegetation",NA,"R39-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HT","R39",NA,NA,NA,NA,NA,NA,"Bat Education",NA,"R39-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HT","R39",NA,NA,NA,NA,NA,NA,"Artificial Water Sources",NA,"R39-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HT","R39",NA,NA,NA,NA,NA,NA,"Acoustic Bat Lure",NA,"R39-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YL","R40",NA,NA,NA,NA,NA,NA,"Artificial Roost",NA,"R40-NA",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YL","R40",NA,NA,NA,NA,NA,NA,"Agrochemical Reduction",NA,"R40-NA",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YL","R40",NA,NA,NA,NA,NA,NA,"Revegetation",NA,"R40-NA",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YL","R40",NA,NA,NA,NA,NA,NA,"Bat Education",NA,"R40-NA",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YL","R40",NA,NA,NA,NA,NA,NA,"Artificial Water Sources",0,"R40-NA",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YL","R40",NA,NA,NA,NA,NA,NA,"Acoustic Bat Lure",0,"R40-NA",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BM","R41",NA,NA,NA,NA,NA,NA,"Artificial Roost",NA,"R41-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BM","R41",NA,NA,NA,NA,NA,NA,"Agrochemical Reduction",NA,"R41-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BM","R41",NA,NA,NA,NA,NA,NA,"Revegetation",NA,"R41-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BM","R41",NA,NA,NA,NA,NA,NA,"Bat Education",NA,"R41-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BM","R41",NA,NA,NA,NA,NA,NA,"Artificial Water Sources",NA,"R41-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BM","R41",NA,NA,NA,NA,NA,NA,"Acoustic Bat Lure",NA,"R41-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OH","R42",NA,NA,NA,NA,NA,NA,"Artificial Roost",NA,"R42-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OH","R42",NA,NA,NA,NA,NA,NA,"Agrochemical Reduction",NA,"R42-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OH","R42",NA,NA,NA,NA,NA,NA,"Revegetation",NA,"R42-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OH","R42",NA,NA,NA,NA,NA,NA,"Bat Education",NA,"R42-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OH","R42",NA,NA,NA,NA,NA,NA,"Artificial Water Sources",NA,"R42-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OH","R42",NA,NA,NA,NA,NA,NA,"Acoustic Bat Lure",NA,"R42-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KR","R43",NA,NA,NA,NA,NA,NA,"Artificial Roost",NA,"R43-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KR","R43",NA,NA,NA,NA,NA,NA,"Agrochemical Reduction",NA,"R43-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KR","R43",NA,NA,NA,NA,NA,NA,"Revegetation",NA,"R43-NA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
