"Respondent.clean","Respondent.ID","Respondent.entry.ID","Region.within.country.clean","Country.clean","World.region.clean","Crop.clean","Crop.type.clean","Score.type","Score","Respondent.entry.label","TotalScore.allSteps","MeanScore.allSteps","GeoMeanScore.allSteps","Country.WB","GDP_per_capita","AgForestryFish_ValueAdded_percentGDP","AllResearchAndDev_percentGPD","EnviroPerformance_score","AgResearchAndDev_PPP2017","Taiwan_imputed_from_China","Exact_latitude","Exact_longitude","Coarse_latitude","Coarse_longitude"
"HR","R19","1","Alentejo","Portugal","Europe","Vineyard","Vineyard","Available Interventions",2,"R19-1",12,2.4,2.35215804504935,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,38.5714,-7.9135,39.6062103081133,-8.52813028125945
"HR","R19","1","Alentejo","Portugal","Europe","Vineyard","Vineyard","Monitoring Interventions",2,"R19-1",12,2.4,2.35215804504935,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,38.5714,-7.9135,39.6062103081133,-8.52813028125945
"HR","R19","1","Alentejo","Portugal","Europe","Vineyard","Vineyard","Breadth of Implementation
of Interventions",3,"R19-1",12,2.4,2.35215804504935,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,38.5714,-7.9135,39.6062103081133,-8.52813028125945
"HR","R19","2","Central Portugal","Portugal","Europe","Pine","Perennial fruit & forestry crops","Evidence",2,"R19-2",9,1.8,1.64375182951723,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,40.5364,-7.2683,39.6062103081133,-8.52813028125945
"HR","R19","2","Central Portugal","Portugal","Europe","Pine","Perennial fruit & forestry crops","Representativeness",3,"R19-2",9,1.8,1.64375182951723,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,40.5364,-7.2683,39.6062103081133,-8.52813028125945
"HR","R19","2","Central Portugal","Portugal","Europe","Pine","Perennial fruit & forestry crops","Limiting Factors",3,"R19-2",9,1.8,1.64375182951723,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,40.5364,-7.2683,39.6062103081133,-8.52813028125945
"HR","R19","2","Central Portugal","Portugal","Europe","Pine","Perennial fruit & forestry crops","Available Interventions",1,"R19-2",9,1.8,1.64375182951723,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,40.5364,-7.2683,39.6062103081133,-8.52813028125945
"HR","R19","2","Central Portugal","Portugal","Europe","Pine","Perennial fruit & forestry crops","Monitoring Interventions",2,"R19-2",9,1.8,1.64375182951723,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,40.5364,-7.2683,39.6062103081133,-8.52813028125945
"HR","R19","2","Central Portugal","Portugal","Europe","Pine","Perennial fruit & forestry crops","Breadth of Implementation
of Interventions",1,"R19-2",9,1.8,1.64375182951723,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,40.5364,-7.2683,39.6062103081133,-8.52813028125945
"HW","R20","1","Multi-region: shandong province, shannxi province & yunnan province","China","East Asia","Apple","Perennial fruit & forestry crops","Evidence",3,"R20-1",7,1.4,0,"China",12951.1782397043,6.88951941080068,2.57729,33.88,7963.6834961115,FALSE,37.4638,121.4479,36.6914066934515,103.378049539793
"HW","R20","1","Multi-region: shandong province, shannxi province & yunnan province","China","East Asia","Apple","Perennial fruit & forestry crops","Representativeness",1,"R20-1",7,1.4,0,"China",12951.1782397043,6.88951941080068,2.57729,33.88,7963.6834961115,FALSE,37.4638,121.4479,36.6914066934515,103.378049539793
"HW","R20","1","Multi-region: shandong province, shannxi province & yunnan province","China","East Asia","Apple","Perennial fruit & forestry crops","Limiting Factors",2,"R20-1",7,1.4,0,"China",12951.1782397043,6.88951941080068,2.57729,33.88,7963.6834961115,FALSE,37.4638,121.4479,36.6914066934515,103.378049539793
"HW","R20","1","Multi-region: shandong province, shannxi province & yunnan province","China","East Asia","Apple","Perennial fruit & forestry crops","Available Interventions",1,"R20-1",7,1.4,0,"China",12951.1782397043,6.88951941080068,2.57729,33.88,7963.6834961115,FALSE,37.4638,121.4479,36.6914066934515,103.378049539793
"HW","R20","1","Multi-region: shandong province, shannxi province & yunnan province","China","East Asia","Apple","Perennial fruit & forestry crops","Monitoring Interventions",1,"R20-1",7,1.4,0,"China",12951.1782397043,6.88951941080068,2.57729,33.88,7963.6834961115,FALSE,37.4638,121.4479,36.6914066934515,103.378049539793
"HW","R20","1","Multi-region: shandong province, shannxi province & yunnan province","China","East Asia","Apple","Perennial fruit & forestry crops","Breadth of Implementation
of Interventions",0,"R20-1",7,1.4,0,"China",12951.1782397043,6.88951941080068,2.57729,33.88,7963.6834961115,FALSE,37.4638,121.4479,36.6914066934515,103.378049539793
"JM","R21","1","Auckland","New Zealand","Australasia / Pacific","Multi- crop & pasture","Pasture & mixed cropping","Evidence",2,"R21-1",3,0.6,0,"New Zealand",49302.341876493,4.00852725247614,1.54848,55.45,328.003365423407,FALSE,-38.6857,176.0702,-41.7023337271842,172.921343839925
"JM","R21","1","Auckland","New Zealand","Australasia / Pacific","Multi- crop & pasture","Pasture & mixed cropping","Representativeness",1,"R21-1",3,0.6,0,"New Zealand",49302.341876493,4.00852725247614,1.54848,55.45,328.003365423407,FALSE,-38.6857,176.0702,-41.7023337271842,172.921343839925
"JM","R21","1","Auckland","New Zealand","Australasia / Pacific","Multi- crop & pasture","Pasture & mixed cropping","Limiting Factors",1,"R21-1",3,0.6,0,"New Zealand",49302.341876493,4.00852725247614,1.54848,55.45,328.003365423407,FALSE,-38.6857,176.0702,-41.7023337271842,172.921343839925
"JM","R21","1","Auckland","New Zealand","Australasia / Pacific","Multi- crop & pasture","Pasture & mixed cropping","Available Interventions",0,"R21-1",3,0.6,0,"New Zealand",49302.341876493,4.00852725247614,1.54848,55.45,328.003365423407,FALSE,-38.6857,176.0702,-41.7023337271842,172.921343839925
"JM","R21","1","Auckland","New Zealand","Australasia / Pacific","Multi- crop & pasture","Pasture & mixed cropping","Monitoring Interventions",0,"R21-1",3,0.6,0,"New Zealand",49302.341876493,4.00852725247614,1.54848,55.45,328.003365423407,FALSE,-38.6857,176.0702,-41.7023337271842,172.921343839925
"JM","R21","1","Auckland","New Zealand","Australasia / Pacific","Multi- crop & pasture","Pasture & mixed cropping","Breadth of Implementation
of Interventions",0,"R21-1",3,0.6,0,"New Zealand",49302.341876493,4.00852725247614,1.54848,55.45,328.003365423407,FALSE,-38.6857,176.0702,-41.7023337271842,172.921343839925
"JF","R22","1","Bourgogne-Franche-Comté","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Evidence",1,"R22-1",7,1.4,1.31950791077289,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,47.2378,6.0241,42.9551401765111,-6.67614112511506
"JF","R22","1","Bourgogne-Franche-Comté","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Representativeness",2,"R22-1",7,1.4,1.31950791077289,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,47.2378,6.0241,42.9551401765111,-6.67614112511506
"JF","R22","1","Bourgogne-Franche-Comté","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Limiting Factors",2,"R22-1",7,1.4,1.31950791077289,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,47.2378,6.0241,42.9551401765111,-6.67614112511506
"JF","R22","1","Bourgogne-Franche-Comté","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Available Interventions",1,"R22-1",7,1.4,1.31950791077289,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,47.2378,6.0241,42.9551401765111,-6.67614112511506
"JF","R22","1","Bourgogne-Franche-Comté","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Monitoring Interventions",1,"R22-1",7,1.4,1.31950791077289,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,47.2378,6.0241,42.9551401765111,-6.67614112511506
"JF","R22","1","Bourgogne-Franche-Comté","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Breadth of Implementation
of Interventions",2,"R22-1",7,1.4,1.31950791077289,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,47.2378,6.0241,42.9551401765111,-6.67614112511506
"JF","R22","2","Multi-region: Occitanie & Nouvelle-Aquitaine","France","Europe","Vineyard","Vineyard","Evidence",3,"R22-2",11,2.2,2.1689435423954,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,NA,NA,42.9551401765111,-6.67614112511506
"JF","R22","2","Multi-region: Occitanie & Nouvelle-Aquitaine","France","Europe","Vineyard","Vineyard","Representativeness",2,"R22-2",11,2.2,2.1689435423954,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,NA,NA,42.9551401765111,-6.67614112511506
"JF","R22","2","Multi-region: Occitanie & Nouvelle-Aquitaine","France","Europe","Vineyard","Vineyard","Limiting Factors",2,"R22-2",11,2.2,2.1689435423954,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,NA,NA,42.9551401765111,-6.67614112511506
"JF","R22","2","Multi-region: Occitanie & Nouvelle-Aquitaine","France","Europe","Vineyard","Vineyard","Available Interventions",2,"R22-2",11,2.2,2.1689435423954,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,NA,NA,42.9551401765111,-6.67614112511506
"JF","R22","2","Multi-region: Occitanie & Nouvelle-Aquitaine","France","Europe","Vineyard","Vineyard","Monitoring Interventions",2,"R22-2",11,2.2,2.1689435423954,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,NA,NA,42.9551401765111,-6.67614112511506
"JF","R22","2","Multi-region: Occitanie & Nouvelle-Aquitaine","France","Europe","Vineyard","Vineyard","Breadth of Implementation
of Interventions",2,"R22-2",11,2.2,2.1689435423954,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,NA,NA,42.9551401765111,-6.67614112511506
"JF","R22","3","South West England","UK","Europe","Multi- crop & pasture","Pasture & mixed cropping","Evidence",2,"R22-3",11,2.2,2.04767251107922,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,NA,NA,54.0116497461288,-2.75814205633043
"JF","R22","3","South West England","UK","Europe","Multi- crop & pasture","Pasture & mixed cropping","Representativeness",3,"R22-3",11,2.2,2.04767251107922,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,NA,NA,54.0116497461288,-2.75814205633043
"JF","R22","3","South West England","UK","Europe","Multi- crop & pasture","Pasture & mixed cropping","Limiting Factors",3,"R22-3",11,2.2,2.04767251107922,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,NA,NA,54.0116497461288,-2.75814205633043
"JF","R22","3","South West England","UK","Europe","Multi- crop & pasture","Pasture & mixed cropping","Available Interventions",3,"R22-3",11,2.2,2.04767251107922,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,NA,NA,54.0116497461288,-2.75814205633043
"JF","R22","3","South West England","UK","Europe","Multi- crop & pasture","Pasture & mixed cropping","Monitoring Interventions",1,"R22-3",11,2.2,2.04767251107922,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,NA,NA,54.0116497461288,-2.75814205633043
"JF","R22","3","South West England","UK","Europe","Multi- crop & pasture","Pasture & mixed cropping","Breadth of Implementation
of Interventions",2,"R22-3",11,2.2,2.04767251107922,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,NA,NA,54.0116497461288,-2.75814205633043
"JL","R23","1","Hualien County","Taiwan","East Asia","Rice","Grain crops","Evidence",1,"R23-1",3,0.6,0,"Taiwan, China",12951.1782397043,6.88951941080068,2.57729,33.88,598.358884272946,TRUE,NA,NA,23.7502042082941,120.951465590186
"JL","R23","1","Hualien County","Taiwan","East Asia","Rice","Grain crops","Representativeness",1,"R23-1",3,0.6,0,"Taiwan, China",12951.1782397043,6.88951941080068,2.57729,33.88,598.358884272946,TRUE,NA,NA,23.7502042082941,120.951465590186
"JL","R23","1","Hualien County","Taiwan","East Asia","Rice","Grain crops","Limiting Factors",1,"R23-1",3,0.6,0,"Taiwan, China",12951.1782397043,6.88951941080068,2.57729,33.88,598.358884272946,TRUE,NA,NA,23.7502042082941,120.951465590186
"JL","R23","1","Hualien County","Taiwan","East Asia","Rice","Grain crops","Available Interventions",1,"R23-1",3,0.6,0,"Taiwan, China",12951.1782397043,6.88951941080068,2.57729,33.88,598.358884272946,TRUE,NA,NA,23.7502042082941,120.951465590186
"JL","R23","1","Hualien County","Taiwan","East Asia","Rice","Grain crops","Monitoring Interventions",0,"R23-1",3,0.6,0,"Taiwan, China",12951.1782397043,6.88951941080068,2.57729,33.88,598.358884272946,TRUE,NA,NA,23.7502042082941,120.951465590186
"JL","R23","1","Hualien County","Taiwan","East Asia","Rice","Grain crops","Breadth of Implementation
of Interventions",0,"R23-1",3,0.6,0,"Taiwan, China",12951.1782397043,6.88951941080068,2.57729,33.88,598.358884272946,TRUE,NA,NA,23.7502042082941,120.951465590186
"JH","R24","1","Alentejo","Portugal","Europe","Olive groves","Perennial fruit & forestry crops","Evidence",3,"R24-1",8,2.66666666666667,2.6207413942089,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,23.9871,121.6015,39.6062103081133,-8.52813028125945
"JH","R24","1","Alentejo","Portugal","Europe","Olive groves","Perennial fruit & forestry crops","Representativeness",3,"R24-1",8,2.66666666666667,2.6207413942089,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,23.9871,121.6015,39.6062103081133,-8.52813028125945
"JH","R24","1","Alentejo","Portugal","Europe","Olive groves","Perennial fruit & forestry crops","Limiting Factors",NA,"R24-1",8,2.66666666666667,2.6207413942089,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,23.9871,121.6015,39.6062103081133,-8.52813028125945
"JH","R24","1","Alentejo","Portugal","Europe","Olive groves","Perennial fruit & forestry crops","Available Interventions",3,"R24-1",8,2.66666666666667,2.6207413942089,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,23.9871,121.6015,39.6062103081133,-8.52813028125945
"JH","R24","1","Alentejo","Portugal","Europe","Olive groves","Perennial fruit & forestry crops","Monitoring Interventions",NA,"R24-1",8,2.66666666666667,2.6207413942089,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,23.9871,121.6015,39.6062103081133,-8.52813028125945
"JH","R24","1","Alentejo","Portugal","Europe","Olive groves","Perennial fruit & forestry crops","Breadth of Implementation
of Interventions",2,"R24-1",8,2.66666666666667,2.6207413942089,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,23.9871,121.6015,39.6062103081133,-8.52813028125945
"LA","R25","1","Tuscany","Italy","Europe","Olive groves","Perennial fruit & forestry crops","Evidence",2,"R25-1",6,1.2,0,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,38.5714,-7.9135,42.7156861458039,12.2010485047317
"LA","R25","1","Tuscany","Italy","Europe","Olive groves","Perennial fruit & forestry crops","Representativeness",2,"R25-1",6,1.2,0,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,38.5714,-7.9135,42.7156861458039,12.2010485047317
"LA","R25","1","Tuscany","Italy","Europe","Olive groves","Perennial fruit & forestry crops","Limiting Factors",3,"R25-1",6,1.2,0,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,38.5714,-7.9135,42.7156861458039,12.2010485047317
"LA","R25","1","Tuscany","Italy","Europe","Olive groves","Perennial fruit & forestry crops","Available Interventions",1,"R25-1",6,1.2,0,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,38.5714,-7.9135,42.7156861458039,12.2010485047317
"LA","R25","1","Tuscany","Italy","Europe","Olive groves","Perennial fruit & forestry crops","Monitoring Interventions",0,"R25-1",6,1.2,0,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,38.5714,-7.9135,42.7156861458039,12.2010485047317
"LA","R25","1","Tuscany","Italy","Europe","Olive groves","Perennial fruit & forestry crops","Breadth of Implementation
of Interventions",0,"R25-1",6,1.2,0,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,38.5714,-7.9135,42.7156861458039,12.2010485047317
"LA","R25","2","Lazio","Italy","Europe","Multi- grain & vegetable","Pasture & mixed cropping","Evidence",2,"R25-2",7,1.4,1.31950791077289,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,NA,NA,42.7156861458039,12.2010485047317
"LA","R25","2","Lazio","Italy","Europe","Multi- grain & vegetable","Pasture & mixed cropping","Representativeness",2,"R25-2",7,1.4,1.31950791077289,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,NA,NA,42.7156861458039,12.2010485047317
"LA","R25","2","Lazio","Italy","Europe","Multi- grain & vegetable","Pasture & mixed cropping","Limiting Factors",2,"R25-2",7,1.4,1.31950791077289,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,NA,NA,42.7156861458039,12.2010485047317
"LA","R25","2","Lazio","Italy","Europe","Multi- grain & vegetable","Pasture & mixed cropping","Available Interventions",1,"R25-2",7,1.4,1.31950791077289,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,NA,NA,42.7156861458039,12.2010485047317
"LA","R25","2","Lazio","Italy","Europe","Multi- grain & vegetable","Pasture & mixed cropping","Monitoring Interventions",1,"R25-2",7,1.4,1.31950791077289,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,NA,NA,42.7156861458039,12.2010485047317
"LA","R25","2","Lazio","Italy","Europe","Multi- grain & vegetable","Pasture & mixed cropping","Breadth of Implementation
of Interventions",1,"R25-2",7,1.4,1.31950791077289,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,NA,NA,42.7156861458039,12.2010485047317
"LS","R26","1","Yucatán","Mexico","Latin America / Caribbean","Multi- crop & pasture","Pasture & mixed cropping","Evidence",1,"R26-1",2,0.4,0,"Mexico",13830.843848864,3.84569758598285,0.26746,46.09,508.188663304649,FALSE,43.7696,11.2558,23.9241551848632,-102.170985323958
"LS","R26","1","Yucatán","Mexico","Latin America / Caribbean","Multi- crop & pasture","Pasture & mixed cropping","Representativeness",0,"R26-1",2,0.4,0,"Mexico",13830.843848864,3.84569758598285,0.26746,46.09,508.188663304649,FALSE,43.7696,11.2558,23.9241551848632,-102.170985323958
"LS","R26","1","Yucatán","Mexico","Latin America / Caribbean","Multi- crop & pasture","Pasture & mixed cropping","Limiting Factors",1,"R26-1",2,0.4,0,"Mexico",13830.843848864,3.84569758598285,0.26746,46.09,508.188663304649,FALSE,43.7696,11.2558,23.9241551848632,-102.170985323958
"LS","R26","1","Yucatán","Mexico","Latin America / Caribbean","Multi- crop & pasture","Pasture & mixed cropping","Available Interventions",0,"R26-1",2,0.4,0,"Mexico",13830.843848864,3.84569758598285,0.26746,46.09,508.188663304649,FALSE,43.7696,11.2558,23.9241551848632,-102.170985323958
"LS","R26","1","Yucatán","Mexico","Latin America / Caribbean","Multi- crop & pasture","Pasture & mixed cropping","Monitoring Interventions",0,"R26-1",2,0.4,0,"Mexico",13830.843848864,3.84569758598285,0.26746,46.09,508.188663304649,FALSE,43.7696,11.2558,23.9241551848632,-102.170985323958
"LS","R26","1","Yucatán","Mexico","Latin America / Caribbean","Multi- crop & pasture","Pasture & mixed cropping","Breadth of Implementation
of Interventions",0,"R26-1",2,0.4,0,"Mexico",13830.843848864,3.84569758598285,0.26746,46.09,508.188663304649,FALSE,43.7696,11.2558,23.9241551848632,-102.170985323958
"MC","R27","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Evidence",2,"R27-1",5,1,0,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,20.9674,-89.5926,-25.7641815523079,134.303829123934
"MC","R27","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Representativeness",2,"R27-1",5,1,0,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,20.9674,-89.5926,-25.7641815523079,134.303829123934
"MC","R27","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Limiting Factors",1,"R27-1",5,1,0,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,20.9674,-89.5926,-25.7641815523079,134.303829123934
"MC","R27","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Available Interventions",1,"R27-1",5,1,0,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,20.9674,-89.5926,-25.7641815523079,134.303829123934
"MC","R27","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Monitoring Interventions",0,"R27-1",5,1,0,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,20.9674,-89.5926,-25.7641815523079,134.303829123934
"MC","R27","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Breadth of Implementation
of Interventions",1,"R27-1",5,1,0,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,20.9674,-89.5926,-25.7641815523079,134.303829123934
"NR","R28","1","Zacatecas","Mexico","Latin America / Caribbean","Multi- crop","Pasture & mixed cropping","Evidence",1,"R28-1",9,1.8,1.74110112659225,"Mexico",13830.843848864,3.84569758598285,0.26746,46.09,508.188663304649,FALSE,-29.4658,149.8412,23.9241551848632,-102.170985323958
"NR","R28","1","Zacatecas","Mexico","Latin America / Caribbean","Multi- crop","Pasture & mixed cropping","Representativeness",0,"R28-1",9,1.8,1.74110112659225,"Mexico",13830.843848864,3.84569758598285,0.26746,46.09,508.188663304649,FALSE,-29.4658,149.8412,23.9241551848632,-102.170985323958
"NR","R28","1","Zacatecas","Mexico","Latin America / Caribbean","Multi- crop","Pasture & mixed cropping","Limiting Factors",2,"R28-1",9,1.8,1.74110112659225,"Mexico",13830.843848864,3.84569758598285,0.26746,46.09,508.188663304649,FALSE,-29.4658,149.8412,23.9241551848632,-102.170985323958
"NR","R28","1","Zacatecas","Mexico","Latin America / Caribbean","Multi- crop","Pasture & mixed cropping","Available Interventions",2,"R28-1",9,1.8,1.74110112659225,"Mexico",13830.843848864,3.84569758598285,0.26746,46.09,508.188663304649,FALSE,-29.4658,149.8412,23.9241551848632,-102.170985323958
"NR","R28","1","Zacatecas","Mexico","Latin America / Caribbean","Multi- crop","Pasture & mixed cropping","Monitoring Interventions",2,"R28-1",9,1.8,1.74110112659225,"Mexico",13830.843848864,3.84569758598285,0.26746,46.09,508.188663304649,FALSE,-29.4658,149.8412,23.9241551848632,-102.170985323958
"NR","R28","1","Zacatecas","Mexico","Latin America / Caribbean","Multi- crop","Pasture & mixed cropping","Breadth of Implementation
of Interventions",2,"R28-1",9,1.8,1.74110112659225,"Mexico",13830.843848864,3.84569758598285,0.26746,46.09,508.188663304649,FALSE,-29.4658,149.8412,23.9241551848632,-102.170985323958
"PT","R29","1","Multi-region: Limpopo & Free State","South Africa","Africa","Multi- fruit & orchard","Perennial fruit & forestry crops","Evidence",3,"R29-1",9,1.8,1.64375182951723,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,22.7709,-102.5832,-28.9742085144411,25.1934382241476
"PT","R29","1","Multi-region: Limpopo & Free State","South Africa","Africa","Multi- fruit & orchard","Perennial fruit & forestry crops","Representativeness",2,"R29-1",9,1.8,1.64375182951723,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,22.7709,-102.5832,-28.9742085144411,25.1934382241476
"PT","R29","1","Multi-region: Limpopo & Free State","South Africa","Africa","Multi- fruit & orchard","Perennial fruit & forestry crops","Limiting Factors",2,"R29-1",9,1.8,1.64375182951723,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,22.7709,-102.5832,-28.9742085144411,25.1934382241476
"PT","R29","1","Multi-region: Limpopo & Free State","South Africa","Africa","Multi- fruit & orchard","Perennial fruit & forestry crops","Available Interventions",2,"R29-1",9,1.8,1.64375182951723,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,22.7709,-102.5832,-28.9742085144411,25.1934382241476
"PT","R29","1","Multi-region: Limpopo & Free State","South Africa","Africa","Multi- fruit & orchard","Perennial fruit & forestry crops","Monitoring Interventions",1,"R29-1",9,1.8,1.64375182951723,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,22.7709,-102.5832,-28.9742085144411,25.1934382241476
"PT","R29","1","Multi-region: Limpopo & Free State","South Africa","Africa","Multi- fruit & orchard","Perennial fruit & forestry crops","Breadth of Implementation
of Interventions",1,"R29-1",9,1.8,1.64375182951723,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,22.7709,-102.5832,-28.9742085144411,25.1934382241476
"RD","R30","1","Queensland","Australia","Australasia / Pacific","Macadamia","Perennial fruit & forestry crops","Evidence",2,"R30-1",4,0.8,0,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-22.9375,30.4844,-25.7641815523079,134.303829123934
"RD","R30","1","Queensland","Australia","Australasia / Pacific","Macadamia","Perennial fruit & forestry crops","Representativeness",1,"R30-1",4,0.8,0,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-22.9375,30.4844,-25.7641815523079,134.303829123934
"RD","R30","1","Queensland","Australia","Australasia / Pacific","Macadamia","Perennial fruit & forestry crops","Limiting Factors",1,"R30-1",4,0.8,0,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-22.9375,30.4844,-25.7641815523079,134.303829123934
"RD","R30","1","Queensland","Australia","Australasia / Pacific","Macadamia","Perennial fruit & forestry crops","Available Interventions",1,"R30-1",4,0.8,0,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-22.9375,30.4844,-25.7641815523079,134.303829123934
"RD","R30","1","Queensland","Australia","Australasia / Pacific","Macadamia","Perennial fruit & forestry crops","Monitoring Interventions",0,"R30-1",4,0.8,0,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-22.9375,30.4844,-25.7641815523079,134.303829123934
"RD","R30","1","Queensland","Australia","Australasia / Pacific","Macadamia","Perennial fruit & forestry crops","Breadth of Implementation
of Interventions",0,"R30-1",4,0.8,0,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-22.9375,30.4844,-25.7641815523079,134.303829123934
"SZ","R31","1","Central-Transdanubian Region","Hungary","Europe","Vineyard","Vineyard","Evidence",3,"R31-1",10,2,1.782602457966,"Hungary",22208.6509820466,2.92753080419927,1.37748,54.78,87.9120872804346,FALSE,-26.8583,152.9588,47.1659125111368,19.3792677656756
"SZ","R31","1","Central-Transdanubian Region","Hungary","Europe","Vineyard","Vineyard","Representativeness",1,"R31-1",10,2,1.782602457966,"Hungary",22208.6509820466,2.92753080419927,1.37748,54.78,87.9120872804346,FALSE,-26.8583,152.9588,47.1659125111368,19.3792677656756
